,year,vvp
3168,2009-09-04,1307.9
3169,2009-09-05,1307.9
3170,2009-09-06,1307.9
3171,2009-09-07,1307.9
3172,2009-09-08,1307.9
3173,2009-09-09,1307.9
3174,2009-09-10,1307.9
3175,2009-09-11,1307.9
3176,2009-09-12,1307.9
3177,2009-09-13,1307.9
3178,2009-09-14,1307.9
3179,2009-09-15,1307.9
3180,2009-09-16,1307.9
3181,2009-09-17,1307.9
3182,2009-09-18,1307.9
3183,2009-09-19,1307.9
3184,2009-09-20,1307.9
3185,2009-09-21,1307.9
3186,2009-09-22,1307.9
3187,2009-09-23,1307.9
3188,2009-09-24,1307.9
3189,2009-09-25,1307.9
3190,2009-09-26,1307.9
3191,2009-09-27,1307.9
3192,2009-09-28,1307.9
3193,2009-09-29,1307.9
3194,2009-09-30,1307.9
3195,2009-10-01,1307.9
3196,2009-10-02,1307.9
3197,2009-10-03,1307.9
3198,2009-10-04,1307.9
3199,2009-10-05,1307.9
3200,2009-10-06,1307.9
3201,2009-10-07,1307.9
3202,2009-10-08,1307.9
3203,2009-10-09,1307.9
3204,2009-10-10,1307.9
3205,2009-10-11,1307.9
3206,2009-10-12,1307.9
3207,2009-10-13,1307.9
3208,2009-10-14,1307.9
3209,2009-10-15,1307.9
3210,2009-10-16,1307.9
3211,2009-10-17,1307.9
3212,2009-10-18,1307.9
3213,2009-10-19,1307.9
3214,2009-10-20,1307.9
3215,2009-10-21,1307.9
3216,2009-10-22,1307.9
3217,2009-10-23,1307.9
3218,2009-10-24,1307.9
3219,2009-10-25,1307.9
3220,2009-10-26,1307.9
3221,2009-10-27,1307.9
3222,2009-10-28,1307.9
3223,2009-10-29,1307.9
3224,2009-10-30,1307.9
3225,2009-10-31,1307.9
3226,2009-11-01,1307.9
3227,2009-11-02,1307.9
3228,2009-11-03,1307.9
3229,2009-11-04,1307.9
3230,2009-11-05,1307.9
3231,2009-11-06,1307.9
3232,2009-11-07,1307.9
3233,2009-11-08,1307.9
3234,2009-11-09,1307.9
3235,2009-11-10,1307.9
3236,2009-11-11,1307.9
3237,2009-11-12,1307.9
3238,2009-11-13,1307.9
3239,2009-11-14,1307.9
3240,2009-11-15,1307.9
3241,2009-11-16,1307.9
3242,2009-11-17,1307.9
3243,2009-11-18,1307.9
3244,2009-11-19,1307.9
3245,2009-11-20,1307.9
3246,2009-11-21,1307.9
3247,2009-11-22,1307.9
3248,2009-11-23,1307.9
3249,2009-11-24,1307.9
3250,2009-11-25,1307.9
3251,2009-11-26,1307.9
3252,2009-11-27,1307.9
3253,2009-11-28,1307.9
3254,2009-11-29,1307.9
3255,2009-11-30,1307.9
3256,2009-12-01,1307.9
3257,2009-12-02,1307.9
3258,2009-12-03,1307.9
3259,2009-12-04,1307.9
3260,2009-12-05,1307.9
3261,2009-12-06,1307.9
3262,2009-12-07,1307.9
3263,2009-12-08,1307.9
3264,2009-12-09,1307.9
3265,2009-12-10,1307.9
3266,2009-12-11,1307.9
3267,2009-12-12,1307.9
3268,2009-12-13,1307.9
3269,2009-12-14,1307.9
3270,2009-12-15,1307.9
3271,2009-12-16,1307.9
3272,2009-12-17,1307.9
3273,2009-12-18,1307.9
3274,2009-12-19,1307.9
3275,2009-12-20,1307.9
3276,2009-12-21,1307.9
3277,2009-12-22,1307.9
3278,2009-12-23,1307.9
3279,2009-12-24,1307.9
3280,2009-12-25,1307.9
3281,2009-12-26,1307.9
3282,2009-12-27,1307.9
3283,2009-12-28,1307.9
3284,2009-12-29,1307.9
3285,2009-12-30,1307.9
3286,2009-12-31,1307.9
3287,2010-01-01,1633.1
3288,2010-01-02,1633.1
3289,2010-01-03,1633.1
3290,2010-01-04,1633.1
3291,2010-01-05,1633.1
3292,2010-01-06,1633.1
3293,2010-01-07,1633.1
3294,2010-01-08,1633.1
3295,2010-01-09,1633.1
3296,2010-01-10,1633.1
3297,2010-01-11,1633.1
3298,2010-01-12,1633.1
3299,2010-01-13,1633.1
3300,2010-01-14,1633.1
3301,2010-01-15,1633.1
3302,2010-01-16,1633.1
3303,2010-01-17,1633.1
3304,2010-01-18,1633.1
3305,2010-01-19,1633.1
3306,2010-01-20,1633.1
3307,2010-01-21,1633.1
3308,2010-01-22,1633.1
3309,2010-01-23,1633.1
3310,2010-01-24,1633.1
3311,2010-01-25,1633.1
3312,2010-01-26,1633.1
3313,2010-01-27,1633.1
3314,2010-01-28,1633.1
3315,2010-01-29,1633.1
3316,2010-01-30,1633.1
3317,2010-01-31,1633.1
3318,2010-02-01,1633.1
3319,2010-02-02,1633.1
3320,2010-02-03,1633.1
3321,2010-02-04,1633.1
3322,2010-02-05,1633.1
3323,2010-02-06,1633.1
3324,2010-02-07,1633.1
3325,2010-02-08,1633.1
3326,2010-02-09,1633.1
3327,2010-02-10,1633.1
3328,2010-02-11,1633.1
3329,2010-02-12,1633.1
3330,2010-02-13,1633.1
3331,2010-02-14,1633.1
3332,2010-02-15,1633.1
3333,2010-02-16,1633.1
3334,2010-02-17,1633.1
3335,2010-02-18,1633.1
3336,2010-02-19,1633.1
3337,2010-02-20,1633.1
3338,2010-02-21,1633.1
3339,2010-02-22,1633.1
3340,2010-02-23,1633.1
3341,2010-02-24,1633.1
3342,2010-02-25,1633.1
3343,2010-02-26,1633.1
3344,2010-02-27,1633.1
3345,2010-02-28,1633.1
3346,2010-03-01,1633.1
3347,2010-03-02,1633.1
3348,2010-03-03,1633.1
3349,2010-03-04,1633.1
3350,2010-03-05,1633.1
3351,2010-03-06,1633.1
3352,2010-03-07,1633.1
3353,2010-03-08,1633.1
3354,2010-03-09,1633.1
3355,2010-03-10,1633.1
3356,2010-03-11,1633.1
3357,2010-03-12,1633.1
3358,2010-03-13,1633.1
3359,2010-03-14,1633.1
3360,2010-03-15,1633.1
3361,2010-03-16,1633.1
3362,2010-03-17,1633.1
3363,2010-03-18,1633.1
3364,2010-03-19,1633.1
3365,2010-03-20,1633.1
3366,2010-03-21,1633.1
3367,2010-03-22,1633.1
3368,2010-03-23,1633.1
3369,2010-03-24,1633.1
3370,2010-03-25,1633.1
3371,2010-03-26,1633.1
3372,2010-03-27,1633.1
3373,2010-03-28,1633.1
3374,2010-03-29,1633.1
3375,2010-03-30,1633.1
3376,2010-03-31,1633.1
3377,2010-04-01,1633.1
3378,2010-04-02,1633.1
3379,2010-04-03,1633.1
3380,2010-04-04,1633.1
3381,2010-04-05,1633.1
3382,2010-04-06,1633.1
3383,2010-04-07,1633.1
3384,2010-04-08,1633.1
3385,2010-04-09,1633.1
3386,2010-04-10,1633.1
3387,2010-04-11,1633.1
3388,2010-04-12,1633.1
3389,2010-04-13,1633.1
3390,2010-04-14,1633.1
3391,2010-04-15,1633.1
3392,2010-04-16,1633.1
3393,2010-04-17,1633.1
3394,2010-04-18,1633.1
3395,2010-04-19,1633.1
3396,2010-04-20,1633.1
3397,2010-04-21,1633.1
3398,2010-04-22,1633.1
3399,2010-04-23,1633.1
3400,2010-04-24,1633.1
3401,2010-04-25,1633.1
3402,2010-04-26,1633.1
3403,2010-04-27,1633.1
3404,2010-04-28,1633.1
3405,2010-04-29,1633.1
3406,2010-04-30,1633.1
3407,2010-05-01,1633.1
3408,2010-05-02,1633.1
3409,2010-05-03,1633.1
3410,2010-05-04,1633.1
3411,2010-05-05,1633.1
3412,2010-05-06,1633.1
3413,2010-05-07,1633.1
3414,2010-05-08,1633.1
3415,2010-05-09,1633.1
3416,2010-05-10,1633.1
3417,2010-05-11,1633.1
3418,2010-05-12,1633.1
3419,2010-05-13,1633.1
3420,2010-05-14,1633.1
3421,2010-05-15,1633.1
3422,2010-05-16,1633.1
3423,2010-05-17,1633.1
3424,2010-05-18,1633.1
3425,2010-05-19,1633.1
3426,2010-05-20,1633.1
3427,2010-05-21,1633.1
3428,2010-05-22,1633.1
3429,2010-05-23,1633.1
3430,2010-05-24,1633.1
3431,2010-05-25,1633.1
3432,2010-05-26,1633.1
3433,2010-05-27,1633.1
3434,2010-05-28,1633.1
3435,2010-05-29,1633.1
3436,2010-05-30,1633.1
3437,2010-05-31,1633.1
3438,2010-06-01,1633.1
3439,2010-06-02,1633.1
3440,2010-06-03,1633.1
3441,2010-06-04,1633.1
3442,2010-06-05,1633.1
3443,2010-06-06,1633.1
3444,2010-06-07,1633.1
3445,2010-06-08,1633.1
3446,2010-06-09,1633.1
3447,2010-06-10,1633.1
3448,2010-06-11,1633.1
3449,2010-06-12,1633.1
3450,2010-06-13,1633.1
3451,2010-06-14,1633.1
3452,2010-06-15,1633.1
3453,2010-06-16,1633.1
3454,2010-06-17,1633.1
3455,2010-06-18,1633.1
3456,2010-06-19,1633.1
3457,2010-06-20,1633.1
3458,2010-06-21,1633.1
3459,2010-06-22,1633.1
3460,2010-06-23,1633.1
3461,2010-06-24,1633.1
3462,2010-06-25,1633.1
3463,2010-06-26,1633.1
3464,2010-06-27,1633.1
3465,2010-06-28,1633.1
3466,2010-06-29,1633.1
3467,2010-06-30,1633.1
3468,2010-07-01,1633.1
3469,2010-07-02,1633.1
3470,2010-07-03,1633.1
3471,2010-07-04,1633.1
3472,2010-07-05,1633.1
3473,2010-07-06,1633.1
3474,2010-07-07,1633.1
3475,2010-07-08,1633.1
3476,2010-07-09,1633.1
3477,2010-07-10,1633.1
3478,2010-07-11,1633.1
3479,2010-07-12,1633.1
3480,2010-07-13,1633.1
3481,2010-07-14,1633.1
3482,2010-07-15,1633.1
3483,2010-07-16,1633.1
3484,2010-07-17,1633.1
3485,2010-07-18,1633.1
3486,2010-07-19,1633.1
3487,2010-07-20,1633.1
3488,2010-07-21,1633.1
3489,2010-07-22,1633.1
3490,2010-07-23,1633.1
3491,2010-07-24,1633.1
3492,2010-07-25,1633.1
3493,2010-07-26,1633.1
3494,2010-07-27,1633.1
3495,2010-07-28,1633.1
3496,2010-07-29,1633.1
3497,2010-07-30,1633.1
3498,2010-07-31,1633.1
3499,2010-08-01,1633.1
3500,2010-08-02,1633.1
3501,2010-08-03,1633.1
3502,2010-08-04,1633.1
3503,2010-08-05,1633.1
3504,2010-08-06,1633.1
3505,2010-08-07,1633.1
3506,2010-08-08,1633.1
3507,2010-08-09,1633.1
3508,2010-08-10,1633.1
3509,2010-08-11,1633.1
3510,2010-08-12,1633.1
3511,2010-08-13,1633.1
3512,2010-08-14,1633.1
3513,2010-08-15,1633.1
3514,2010-08-16,1633.1
3515,2010-08-17,1633.1
3516,2010-08-18,1633.1
3517,2010-08-19,1633.1
3518,2010-08-20,1633.1
3519,2010-08-21,1633.1
3520,2010-08-22,1633.1
3521,2010-08-23,1633.1
3522,2010-08-24,1633.1
3523,2010-08-25,1633.1
3524,2010-08-26,1633.1
3525,2010-08-27,1633.1
3526,2010-08-28,1633.1
3527,2010-08-29,1633.1
3528,2010-08-30,1633.1
3529,2010-08-31,1633.1
3530,2010-09-01,1633.1
3531,2010-09-02,1633.1
3532,2010-09-03,1633.1
3533,2010-09-04,1633.1
3534,2010-09-05,1633.1
3535,2010-09-06,1633.1
3536,2010-09-07,1633.1
3537,2010-09-08,1633.1
3538,2010-09-09,1633.1
3539,2010-09-10,1633.1
3540,2010-09-11,1633.1
3541,2010-09-12,1633.1
3542,2010-09-13,1633.1
3543,2010-09-14,1633.1
3544,2010-09-15,1633.1
3545,2010-09-16,1633.1
3546,2010-09-17,1633.1
3547,2010-09-18,1633.1
3548,2010-09-19,1633.1
3549,2010-09-20,1633.1
3550,2010-09-21,1633.1
3551,2010-09-22,1633.1
3552,2010-09-23,1633.1
3553,2010-09-24,1633.1
3554,2010-09-25,1633.1
3555,2010-09-26,1633.1
3556,2010-09-27,1633.1
3557,2010-09-28,1633.1
3558,2010-09-29,1633.1
3559,2010-09-30,1633.1
3560,2010-10-01,1633.1
3561,2010-10-02,1633.1
3562,2010-10-03,1633.1
3563,2010-10-04,1633.1
3564,2010-10-05,1633.1
3565,2010-10-06,1633.1
3566,2010-10-07,1633.1
3567,2010-10-08,1633.1
3568,2010-10-09,1633.1
3569,2010-10-10,1633.1
3570,2010-10-11,1633.1
3571,2010-10-12,1633.1
3572,2010-10-13,1633.1
3573,2010-10-14,1633.1
3574,2010-10-15,1633.1
3575,2010-10-16,1633.1
3576,2010-10-17,1633.1
3577,2010-10-18,1633.1
3578,2010-10-19,1633.1
3579,2010-10-20,1633.1
3580,2010-10-21,1633.1
3581,2010-10-22,1633.1
3582,2010-10-23,1633.1
3583,2010-10-24,1633.1
3584,2010-10-25,1633.1
3585,2010-10-26,1633.1
3586,2010-10-27,1633.1
3587,2010-10-28,1633.1
3588,2010-10-29,1633.1
3589,2010-10-30,1633.1
3590,2010-10-31,1633.1
3591,2010-11-01,1633.1
3592,2010-11-02,1633.1
3593,2010-11-03,1633.1
3594,2010-11-04,1633.1
3595,2010-11-05,1633.1
3596,2010-11-06,1633.1
3597,2010-11-07,1633.1
3598,2010-11-08,1633.1
3599,2010-11-09,1633.1
3600,2010-11-10,1633.1
3601,2010-11-11,1633.1
3602,2010-11-12,1633.1
3603,2010-11-13,1633.1
3604,2010-11-14,1633.1
3605,2010-11-15,1633.1
3606,2010-11-16,1633.1
3607,2010-11-17,1633.1
3608,2010-11-18,1633.1
3609,2010-11-19,1633.1
3610,2010-11-20,1633.1
3611,2010-11-21,1633.1
3612,2010-11-22,1633.1
3613,2010-11-23,1633.1
3614,2010-11-24,1633.1
3615,2010-11-25,1633.1
3616,2010-11-26,1633.1
3617,2010-11-27,1633.1
3618,2010-11-28,1633.1
3619,2010-11-29,1633.1
3620,2010-11-30,1633.1
3621,2010-12-01,1633.1
3622,2010-12-02,1633.1
3623,2010-12-03,1633.1
3624,2010-12-04,1633.1
3625,2010-12-05,1633.1
3626,2010-12-06,1633.1
3627,2010-12-07,1633.1
3628,2010-12-08,1633.1
3629,2010-12-09,1633.1
3630,2010-12-10,1633.1
3631,2010-12-11,1633.1
3632,2010-12-12,1633.1
3633,2010-12-13,1633.1
3634,2010-12-14,1633.1
3635,2010-12-15,1633.1
3636,2010-12-16,1633.1
3637,2010-12-17,1633.1
3638,2010-12-18,1633.1
3639,2010-12-19,1633.1
3640,2010-12-20,1633.1
3641,2010-12-21,1633.1
3642,2010-12-22,1633.1
3643,2010-12-23,1633.1
3644,2010-12-24,1633.1
3645,2010-12-25,1633.1
3646,2010-12-26,1633.1
3647,2010-12-27,1633.1
3648,2010-12-28,1633.1
3649,2010-12-29,1633.1
3650,2010-12-30,1633.1
3651,2010-12-31,1633.1
3652,2011-01-01,2046.6
3653,2011-01-02,2046.6
3654,2011-01-03,2046.6
3655,2011-01-04,2046.6
3656,2011-01-05,2046.6
3657,2011-01-06,2046.6
3658,2011-01-07,2046.6
3659,2011-01-08,2046.6
3660,2011-01-09,2046.6
3661,2011-01-10,2046.6
3662,2011-01-11,2046.6
3663,2011-01-12,2046.6
3664,2011-01-13,2046.6
3665,2011-01-14,2046.6
3666,2011-01-15,2046.6
3667,2011-01-16,2046.6
3668,2011-01-17,2046.6
3669,2011-01-18,2046.6
3670,2011-01-19,2046.6
3671,2011-01-20,2046.6
3672,2011-01-21,2046.6
3673,2011-01-22,2046.6
3674,2011-01-23,2046.6
3675,2011-01-24,2046.6
3676,2011-01-25,2046.6
3677,2011-01-26,2046.6
3678,2011-01-27,2046.6
3679,2011-01-28,2046.6
3680,2011-01-29,2046.6
3681,2011-01-30,2046.6
3682,2011-01-31,2046.6
3683,2011-02-01,2046.6
3684,2011-02-02,2046.6
3685,2011-02-03,2046.6
3686,2011-02-04,2046.6
3687,2011-02-05,2046.6
3688,2011-02-06,2046.6
3689,2011-02-07,2046.6
3690,2011-02-08,2046.6
3691,2011-02-09,2046.6
3692,2011-02-10,2046.6
3693,2011-02-11,2046.6
3694,2011-02-12,2046.6
3695,2011-02-13,2046.6
3696,2011-02-14,2046.6
3697,2011-02-15,2046.6
3698,2011-02-16,2046.6
3699,2011-02-17,2046.6
3700,2011-02-18,2046.6
3701,2011-02-19,2046.6
3702,2011-02-20,2046.6
3703,2011-02-21,2046.6
3704,2011-02-22,2046.6
3705,2011-02-23,2046.6
3706,2011-02-24,2046.6
3707,2011-02-25,2046.6
3708,2011-02-26,2046.6
3709,2011-02-27,2046.6
3710,2011-02-28,2046.6
3711,2011-03-01,2046.6
3712,2011-03-02,2046.6
3713,2011-03-03,2046.6
3714,2011-03-04,2046.6
3715,2011-03-05,2046.6
3716,2011-03-06,2046.6
3717,2011-03-07,2046.6
3718,2011-03-08,2046.6
3719,2011-03-09,2046.6
3720,2011-03-10,2046.6
3721,2011-03-11,2046.6
3722,2011-03-12,2046.6
3723,2011-03-13,2046.6
3724,2011-03-14,2046.6
3725,2011-03-15,2046.6
3726,2011-03-16,2046.6
3727,2011-03-17,2046.6
3728,2011-03-18,2046.6
3729,2011-03-19,2046.6
3730,2011-03-20,2046.6
3731,2011-03-21,2046.6
3732,2011-03-22,2046.6
3733,2011-03-23,2046.6
3734,2011-03-24,2046.6
3735,2011-03-25,2046.6
3736,2011-03-26,2046.6
3737,2011-03-27,2046.6
3738,2011-03-28,2046.6
3739,2011-03-29,2046.6
3740,2011-03-30,2046.6
3741,2011-03-31,2046.6
3742,2011-04-01,2046.6
3743,2011-04-02,2046.6
3744,2011-04-03,2046.6
3745,2011-04-04,2046.6
3746,2011-04-05,2046.6
3747,2011-04-06,2046.6
3748,2011-04-07,2046.6
3749,2011-04-08,2046.6
3750,2011-04-09,2046.6
3751,2011-04-10,2046.6
3752,2011-04-11,2046.6
3753,2011-04-12,2046.6
3754,2011-04-13,2046.6
3755,2011-04-14,2046.6
3756,2011-04-15,2046.6
3757,2011-04-16,2046.6
3758,2011-04-17,2046.6
3759,2011-04-18,2046.6
3760,2011-04-19,2046.6
3761,2011-04-20,2046.6
3762,2011-04-21,2046.6
3763,2011-04-22,2046.6
3764,2011-04-23,2046.6
3765,2011-04-24,2046.6
3766,2011-04-25,2046.6
3767,2011-04-26,2046.6
3768,2011-04-27,2046.6
3769,2011-04-28,2046.6
3770,2011-04-29,2046.6
3771,2011-04-30,2046.6
3772,2011-05-01,2046.6
3773,2011-05-02,2046.6
3774,2011-05-03,2046.6
3775,2011-05-04,2046.6
3776,2011-05-05,2046.6
3777,2011-05-06,2046.6
3778,2011-05-07,2046.6
3779,2011-05-08,2046.6
3780,2011-05-09,2046.6
3781,2011-05-10,2046.6
3782,2011-05-11,2046.6
3783,2011-05-12,2046.6
3784,2011-05-13,2046.6
3785,2011-05-14,2046.6
3786,2011-05-15,2046.6
3787,2011-05-16,2046.6
3788,2011-05-17,2046.6
3789,2011-05-18,2046.6
3790,2011-05-19,2046.6
3791,2011-05-20,2046.6
3792,2011-05-21,2046.6
3793,2011-05-22,2046.6
3794,2011-05-23,2046.6
3795,2011-05-24,2046.6
3796,2011-05-25,2046.6
3797,2011-05-26,2046.6
3798,2011-05-27,2046.6
3799,2011-05-28,2046.6
3800,2011-05-29,2046.6
3801,2011-05-30,2046.6
3802,2011-05-31,2046.6
3803,2011-06-01,2046.6
3804,2011-06-02,2046.6
3805,2011-06-03,2046.6
3806,2011-06-04,2046.6
3807,2011-06-05,2046.6
3808,2011-06-06,2046.6
3809,2011-06-07,2046.6
3810,2011-06-08,2046.6
3811,2011-06-09,2046.6
3812,2011-06-10,2046.6
3813,2011-06-11,2046.6
3814,2011-06-12,2046.6
3815,2011-06-13,2046.6
3816,2011-06-14,2046.6
3817,2011-06-15,2046.6
3818,2011-06-16,2046.6
3819,2011-06-17,2046.6
3820,2011-06-18,2046.6
3821,2011-06-19,2046.6
3822,2011-06-20,2046.6
3823,2011-06-21,2046.6
3824,2011-06-22,2046.6
3825,2011-06-23,2046.6
3826,2011-06-24,2046.6
3827,2011-06-25,2046.6
3828,2011-06-26,2046.6
3829,2011-06-27,2046.6
3830,2011-06-28,2046.6
3831,2011-06-29,2046.6
3832,2011-06-30,2046.6
3833,2011-07-01,2046.6
3834,2011-07-02,2046.6
3835,2011-07-03,2046.6
3836,2011-07-04,2046.6
3837,2011-07-05,2046.6
3838,2011-07-06,2046.6
3839,2011-07-07,2046.6
3840,2011-07-08,2046.6
3841,2011-07-09,2046.6
3842,2011-07-10,2046.6
3843,2011-07-11,2046.6
3844,2011-07-12,2046.6
3845,2011-07-13,2046.6
3846,2011-07-14,2046.6
3847,2011-07-15,2046.6
3848,2011-07-16,2046.6
3849,2011-07-17,2046.6
3850,2011-07-18,2046.6
3851,2011-07-19,2046.6
3852,2011-07-20,2046.6
3853,2011-07-21,2046.6
3854,2011-07-22,2046.6
3855,2011-07-23,2046.6
3856,2011-07-24,2046.6
3857,2011-07-25,2046.6
3858,2011-07-26,2046.6
3859,2011-07-27,2046.6
3860,2011-07-28,2046.6
3861,2011-07-29,2046.6
3862,2011-07-30,2046.6
3863,2011-07-31,2046.6
3864,2011-08-01,2046.6
3865,2011-08-02,2046.6
3866,2011-08-03,2046.6
3867,2011-08-04,2046.6
3868,2011-08-05,2046.6
3869,2011-08-06,2046.6
3870,2011-08-07,2046.6
3871,2011-08-08,2046.6
3872,2011-08-09,2046.6
3873,2011-08-10,2046.6
3874,2011-08-11,2046.6
3875,2011-08-12,2046.6
3876,2011-08-13,2046.6
3877,2011-08-14,2046.6
3878,2011-08-15,2046.6
3879,2011-08-16,2046.6
3880,2011-08-17,2046.6
3881,2011-08-18,2046.6
3882,2011-08-19,2046.6
3883,2011-08-20,2046.6
3884,2011-08-21,2046.6
3885,2011-08-22,2046.6
3886,2011-08-23,2046.6
3887,2011-08-24,2046.6
3888,2011-08-25,2046.6
3889,2011-08-26,2046.6
3890,2011-08-27,2046.6
3891,2011-08-28,2046.6
3892,2011-08-29,2046.6
3893,2011-08-30,2046.6
3894,2011-08-31,2046.6
3895,2011-09-01,2046.6
3896,2011-09-02,2046.6
3897,2011-09-03,2046.6
3898,2011-09-04,2046.6
3899,2011-09-05,2046.6
3900,2011-09-06,2046.6
3901,2011-09-07,2046.6
3902,2011-09-08,2046.6
3903,2011-09-09,2046.6
3904,2011-09-10,2046.6
3905,2011-09-11,2046.6
3906,2011-09-12,2046.6
3907,2011-09-13,2046.6
3908,2011-09-14,2046.6
3909,2011-09-15,2046.6
3910,2011-09-16,2046.6
3911,2011-09-17,2046.6
3912,2011-09-18,2046.6
3913,2011-09-19,2046.6
3914,2011-09-20,2046.6
3915,2011-09-21,2046.6
3916,2011-09-22,2046.6
3917,2011-09-23,2046.6
3918,2011-09-24,2046.6
3919,2011-09-25,2046.6
3920,2011-09-26,2046.6
3921,2011-09-27,2046.6
3922,2011-09-28,2046.6
3923,2011-09-29,2046.6
3924,2011-09-30,2046.6
3925,2011-10-01,2046.6
3926,2011-10-02,2046.6
3927,2011-10-03,2046.6
3928,2011-10-04,2046.6
3929,2011-10-05,2046.6
3930,2011-10-06,2046.6
3931,2011-10-07,2046.6
3932,2011-10-08,2046.6
3933,2011-10-09,2046.6
3934,2011-10-10,2046.6
3935,2011-10-11,2046.6
3936,2011-10-12,2046.6
3937,2011-10-13,2046.6
3938,2011-10-14,2046.6
3939,2011-10-15,2046.6
3940,2011-10-16,2046.6
3941,2011-10-17,2046.6
3942,2011-10-18,2046.6
3943,2011-10-19,2046.6
3944,2011-10-20,2046.6
3945,2011-10-21,2046.6
3946,2011-10-22,2046.6
3947,2011-10-23,2046.6
3948,2011-10-24,2046.6
3949,2011-10-25,2046.6
3950,2011-10-26,2046.6
3951,2011-10-27,2046.6
3952,2011-10-28,2046.6
3953,2011-10-29,2046.6
3954,2011-10-30,2046.6
3955,2011-10-31,2046.6
3956,2011-11-01,2046.6
3957,2011-11-02,2046.6
3958,2011-11-03,2046.6
3959,2011-11-04,2046.6
3960,2011-11-05,2046.6
3961,2011-11-06,2046.6
3962,2011-11-07,2046.6
3963,2011-11-08,2046.6
3964,2011-11-09,2046.6
3965,2011-11-10,2046.6
3966,2011-11-11,2046.6
3967,2011-11-12,2046.6
3968,2011-11-13,2046.6
3969,2011-11-14,2046.6
3970,2011-11-15,2046.6
3971,2011-11-16,2046.6
3972,2011-11-17,2046.6
3973,2011-11-18,2046.6
3974,2011-11-19,2046.6
3975,2011-11-20,2046.6
3976,2011-11-21,2046.6
3977,2011-11-22,2046.6
3978,2011-11-23,2046.6
3979,2011-11-24,2046.6
3980,2011-11-25,2046.6
3981,2011-11-26,2046.6
3982,2011-11-27,2046.6
3983,2011-11-28,2046.6
3984,2011-11-29,2046.6
3985,2011-11-30,2046.6
3986,2011-12-01,2046.6
3987,2011-12-02,2046.6
3988,2011-12-03,2046.6
3989,2011-12-04,2046.6
3990,2011-12-05,2046.6
3991,2011-12-06,2046.6
3992,2011-12-07,2046.6
3993,2011-12-08,2046.6
3994,2011-12-09,2046.6
3995,2011-12-10,2046.6
3996,2011-12-11,2046.6
3997,2011-12-12,2046.6
3998,2011-12-13,2046.6
3999,2011-12-14,2046.6
4000,2011-12-15,2046.6
4001,2011-12-16,2046.6
4002,2011-12-17,2046.6
4003,2011-12-18,2046.6
4004,2011-12-19,2046.6
4005,2011-12-20,2046.6
4006,2011-12-21,2046.6
4007,2011-12-22,2046.6
4008,2011-12-23,2046.6
4009,2011-12-24,2046.6
4010,2011-12-25,2046.6
4011,2011-12-26,2046.6
4012,2011-12-27,2046.6
4013,2011-12-28,2046.6
4014,2011-12-29,2046.6
4015,2011-12-30,2046.6
4016,2011-12-31,2046.6
4017,2012-01-01,2191.5
4018,2012-01-02,2191.5
4019,2012-01-03,2191.5
4020,2012-01-04,2191.5
4021,2012-01-05,2191.5
4022,2012-01-06,2191.5
4023,2012-01-07,2191.5
4024,2012-01-08,2191.5
4025,2012-01-09,2191.5
4026,2012-01-10,2191.5
4027,2012-01-11,2191.5
4028,2012-01-12,2191.5
4029,2012-01-13,2191.5
4030,2012-01-14,2191.5
4031,2012-01-15,2191.5
4032,2012-01-16,2191.5
4033,2012-01-17,2191.5
4034,2012-01-18,2191.5
4035,2012-01-19,2191.5
4036,2012-01-20,2191.5
4037,2012-01-21,2191.5
4038,2012-01-22,2191.5
4039,2012-01-23,2191.5
4040,2012-01-24,2191.5
4041,2012-01-25,2191.5
4042,2012-01-26,2191.5
4043,2012-01-27,2191.5
4044,2012-01-28,2191.5
4045,2012-01-29,2191.5
4046,2012-01-30,2191.5
4047,2012-01-31,2191.5
4048,2012-02-01,2191.5
4049,2012-02-02,2191.5
4050,2012-02-03,2191.5
4051,2012-02-04,2191.5
4052,2012-02-05,2191.5
4053,2012-02-06,2191.5
4054,2012-02-07,2191.5
4055,2012-02-08,2191.5
4056,2012-02-09,2191.5
4057,2012-02-10,2191.5
4058,2012-02-11,2191.5
4059,2012-02-12,2191.5
4060,2012-02-13,2191.5
4061,2012-02-14,2191.5
4062,2012-02-15,2191.5
4063,2012-02-16,2191.5
4064,2012-02-17,2191.5
4065,2012-02-18,2191.5
4066,2012-02-19,2191.5
4067,2012-02-20,2191.5
4068,2012-02-21,2191.5
4069,2012-02-22,2191.5
4070,2012-02-23,2191.5
4071,2012-02-24,2191.5
4072,2012-02-25,2191.5
4073,2012-02-26,2191.5
4074,2012-02-27,2191.5
4075,2012-02-28,2191.5
4076,2012-02-29,2191.5
4077,2012-03-01,2191.5
4078,2012-03-02,2191.5
4079,2012-03-03,2191.5
4080,2012-03-04,2191.5
4081,2012-03-05,2191.5
4082,2012-03-06,2191.5
4083,2012-03-07,2191.5
4084,2012-03-08,2191.5
4085,2012-03-09,2191.5
4086,2012-03-10,2191.5
4087,2012-03-11,2191.5
4088,2012-03-12,2191.5
4089,2012-03-13,2191.5
4090,2012-03-14,2191.5
4091,2012-03-15,2191.5
4092,2012-03-16,2191.5
4093,2012-03-17,2191.5
4094,2012-03-18,2191.5
4095,2012-03-19,2191.5
4096,2012-03-20,2191.5
4097,2012-03-21,2191.5
4098,2012-03-22,2191.5
4099,2012-03-23,2191.5
