,Year, Total
3129,2009-07-27,8.8
3130,2009-07-28,8.8
3131,2009-07-29,8.8
3132,2009-07-30,8.8
3133,2009-07-31,8.8
3134,2009-08-01,8.8
3135,2009-08-02,8.8
3136,2009-08-03,8.8
3137,2009-08-04,8.8
3138,2009-08-05,8.8
3139,2009-08-06,8.8
3140,2009-08-07,8.8
3141,2009-08-08,8.8
3142,2009-08-09,8.8
3143,2009-08-10,8.8
3144,2009-08-11,8.8
3145,2009-08-12,8.8
3146,2009-08-13,8.8
3147,2009-08-14,8.8
3148,2009-08-15,8.8
3149,2009-08-16,8.8
3150,2009-08-17,8.8
3151,2009-08-18,8.8
3152,2009-08-19,8.8
3153,2009-08-20,8.8
3154,2009-08-21,8.8
3155,2009-08-22,8.8
3156,2009-08-23,8.8
3157,2009-08-24,8.8
3158,2009-08-25,8.8
3159,2009-08-26,8.8
3160,2009-08-27,8.8
3161,2009-08-28,8.8
3162,2009-08-29,8.8
3163,2009-08-30,8.8
3164,2009-08-31,8.8
3165,2009-09-01,8.8
3166,2009-09-02,8.8
3167,2009-09-03,8.8
3168,2009-09-04,8.8
3169,2009-09-05,8.8
3170,2009-09-06,8.8
3171,2009-09-07,8.8
3172,2009-09-08,8.8
3173,2009-09-09,8.8
3174,2009-09-10,8.8
3175,2009-09-11,8.8
3176,2009-09-12,8.8
3177,2009-09-13,8.8
3178,2009-09-14,8.8
3179,2009-09-15,8.8
3180,2009-09-16,8.8
3181,2009-09-17,8.8
3182,2009-09-18,8.8
3183,2009-09-19,8.8
3184,2009-09-20,8.8
3185,2009-09-21,8.8
3186,2009-09-22,8.8
3187,2009-09-23,8.8
3188,2009-09-24,8.8
3189,2009-09-25,8.8
3190,2009-09-26,8.8
3191,2009-09-27,8.8
3192,2009-09-28,8.8
3193,2009-09-29,8.8
3194,2009-09-30,8.8
3195,2009-10-01,8.8
3196,2009-10-02,8.8
3197,2009-10-03,8.8
3198,2009-10-04,8.8
3199,2009-10-05,8.8
3200,2009-10-06,8.8
3201,2009-10-07,8.8
3202,2009-10-08,8.8
3203,2009-10-09,8.8
3204,2009-10-10,8.8
3205,2009-10-11,8.8
3206,2009-10-12,8.8
3207,2009-10-13,8.8
3208,2009-10-14,8.8
3209,2009-10-15,8.8
3210,2009-10-16,8.8
3211,2009-10-17,8.8
3212,2009-10-18,8.8
3213,2009-10-19,8.8
3214,2009-10-20,8.8
3215,2009-10-21,8.8
3216,2009-10-22,8.8
3217,2009-10-23,8.8
3218,2009-10-24,8.8
3219,2009-10-25,8.8
3220,2009-10-26,8.8
3221,2009-10-27,8.8
3222,2009-10-28,8.8
3223,2009-10-29,8.8
3224,2009-10-30,8.8
3225,2009-10-31,8.8
3226,2009-11-01,8.8
3227,2009-11-02,8.8
3228,2009-11-03,8.8
3229,2009-11-04,8.8
3230,2009-11-05,8.8
3231,2009-11-06,8.8
3232,2009-11-07,8.8
3233,2009-11-08,8.8
3234,2009-11-09,8.8
3235,2009-11-10,8.8
3236,2009-11-11,8.8
3237,2009-11-12,8.8
3238,2009-11-13,8.8
3239,2009-11-14,8.8
3240,2009-11-15,8.8
3241,2009-11-16,8.8
3242,2009-11-17,8.8
3243,2009-11-18,8.8
3244,2009-11-19,8.8
3245,2009-11-20,8.8
3246,2009-11-21,8.8
3247,2009-11-22,8.8
3248,2009-11-23,8.8
3249,2009-11-24,8.8
3250,2009-11-25,8.8
3251,2009-11-26,8.8
3252,2009-11-27,8.8
3253,2009-11-28,8.8
3254,2009-11-29,8.8
3255,2009-11-30,8.8
3256,2009-12-01,8.8
3257,2009-12-02,8.8
3258,2009-12-03,8.8
3259,2009-12-04,8.8
3260,2009-12-05,8.8
3261,2009-12-06,8.8
3262,2009-12-07,8.8
3263,2009-12-08,8.8
3264,2009-12-09,8.8
3265,2009-12-10,8.8
3266,2009-12-11,8.8
3267,2009-12-12,8.8
3268,2009-12-13,8.8
3269,2009-12-14,8.8
3270,2009-12-15,8.8
3271,2009-12-16,8.8
3272,2009-12-17,8.8
3273,2009-12-18,8.8
3274,2009-12-19,8.8
3275,2009-12-20,8.8
3276,2009-12-21,8.8
3277,2009-12-22,8.8
3278,2009-12-23,8.8
3279,2009-12-24,8.8
3280,2009-12-25,8.8
3281,2009-12-26,8.8
3282,2009-12-27,8.8
3283,2009-12-28,8.8
3284,2009-12-29,8.8
3285,2009-12-30,8.8
3286,2009-12-31,8.8
3287,2010-01-01,8.78
3288,2010-01-02,8.78
3289,2010-01-03,8.78
3290,2010-01-04,8.78
3291,2010-01-05,8.78
3292,2010-01-06,8.78
3293,2010-01-07,8.78
3294,2010-01-08,8.78
3295,2010-01-09,8.78
3296,2010-01-10,8.78
3297,2010-01-11,8.78
3298,2010-01-12,8.78
3299,2010-01-13,8.78
3300,2010-01-14,8.78
3301,2010-01-15,8.78
3302,2010-01-16,8.78
3303,2010-01-17,8.78
3304,2010-01-18,8.78
3305,2010-01-19,8.78
3306,2010-01-20,8.78
3307,2010-01-21,8.78
3308,2010-01-22,8.78
3309,2010-01-23,8.78
3310,2010-01-24,8.78
3311,2010-01-25,8.78
3312,2010-01-26,8.78
3313,2010-01-27,8.78
3314,2010-01-28,8.78
3315,2010-01-29,8.78
3316,2010-01-30,8.78
3317,2010-01-31,8.78
3318,2010-02-01,8.78
3319,2010-02-02,8.78
3320,2010-02-03,8.78
3321,2010-02-04,8.78
3322,2010-02-05,8.78
3323,2010-02-06,8.78
3324,2010-02-07,8.78
3325,2010-02-08,8.78
3326,2010-02-09,8.78
3327,2010-02-10,8.78
3328,2010-02-11,8.78
3329,2010-02-12,8.78
3330,2010-02-13,8.78
3331,2010-02-14,8.78
3332,2010-02-15,8.78
3333,2010-02-16,8.78
3334,2010-02-17,8.78
3335,2010-02-18,8.78
3336,2010-02-19,8.78
3337,2010-02-20,8.78
3338,2010-02-21,8.78
3339,2010-02-22,8.78
3340,2010-02-23,8.78
3341,2010-02-24,8.78
3342,2010-02-25,8.78
3343,2010-02-26,8.78
3344,2010-02-27,8.78
3345,2010-02-28,8.78
3346,2010-03-01,8.78
3347,2010-03-02,8.78
3348,2010-03-03,8.78
3349,2010-03-04,8.78
3350,2010-03-05,8.78
3351,2010-03-06,8.78
3352,2010-03-07,8.78
3353,2010-03-08,8.78
3354,2010-03-09,8.78
3355,2010-03-10,8.78
3356,2010-03-11,8.78
3357,2010-03-12,8.78
3358,2010-03-13,8.78
3359,2010-03-14,8.78
3360,2010-03-15,8.78
3361,2010-03-16,8.78
3362,2010-03-17,8.78
3363,2010-03-18,8.78
3364,2010-03-19,8.78
3365,2010-03-20,8.78
3366,2010-03-21,8.78
3367,2010-03-22,8.78
3368,2010-03-23,8.78
3369,2010-03-24,8.78
3370,2010-03-25,8.78
3371,2010-03-26,8.78
3372,2010-03-27,8.78
3373,2010-03-28,8.78
3374,2010-03-29,8.78
3375,2010-03-30,8.78
3376,2010-03-31,8.78
3377,2010-04-01,8.78
3378,2010-04-02,8.78
3379,2010-04-03,8.78
3380,2010-04-04,8.78
3381,2010-04-05,8.78
3382,2010-04-06,8.78
3383,2010-04-07,8.78
3384,2010-04-08,8.78
3385,2010-04-09,8.78
3386,2010-04-10,8.78
3387,2010-04-11,8.78
3388,2010-04-12,8.78
3389,2010-04-13,8.78
3390,2010-04-14,8.78
3391,2010-04-15,8.78
3392,2010-04-16,8.78
3393,2010-04-17,8.78
3394,2010-04-18,8.78
3395,2010-04-19,8.78
3396,2010-04-20,8.78
3397,2010-04-21,8.78
3398,2010-04-22,8.78
3399,2010-04-23,8.78
3400,2010-04-24,8.78
3401,2010-04-25,8.78
3402,2010-04-26,8.78
3403,2010-04-27,8.78
3404,2010-04-28,8.78
3405,2010-04-29,8.78
3406,2010-04-30,8.78
3407,2010-05-01,8.78
3408,2010-05-02,8.78
3409,2010-05-03,8.78
3410,2010-05-04,8.78
3411,2010-05-05,8.78
3412,2010-05-06,8.78
3413,2010-05-07,8.78
3414,2010-05-08,8.78
3415,2010-05-09,8.78
3416,2010-05-10,8.78
3417,2010-05-11,8.78
3418,2010-05-12,8.78
3419,2010-05-13,8.78
3420,2010-05-14,8.78
3421,2010-05-15,8.78
3422,2010-05-16,8.78
3423,2010-05-17,8.78
3424,2010-05-18,8.78
3425,2010-05-19,8.78
3426,2010-05-20,8.78
3427,2010-05-21,8.78
3428,2010-05-22,8.78
3429,2010-05-23,8.78
3430,2010-05-24,8.78
3431,2010-05-25,8.78
3432,2010-05-26,8.78
3433,2010-05-27,8.78
3434,2010-05-28,8.78
3435,2010-05-29,8.78
3436,2010-05-30,8.78
3437,2010-05-31,8.78
3438,2010-06-01,8.78
3439,2010-06-02,8.78
3440,2010-06-03,8.78
3441,2010-06-04,8.78
3442,2010-06-05,8.78
3443,2010-06-06,8.78
3444,2010-06-07,8.78
3445,2010-06-08,8.78
3446,2010-06-09,8.78
3447,2010-06-10,8.78
3448,2010-06-11,8.78
3449,2010-06-12,8.78
3450,2010-06-13,8.78
3451,2010-06-14,8.78
3452,2010-06-15,8.78
3453,2010-06-16,8.78
3454,2010-06-17,8.78
3455,2010-06-18,8.78
3456,2010-06-19,8.78
3457,2010-06-20,8.78
3458,2010-06-21,8.78
3459,2010-06-22,8.78
3460,2010-06-23,8.78
3461,2010-06-24,8.78
3462,2010-06-25,8.78
3463,2010-06-26,8.78
3464,2010-06-27,8.78
3465,2010-06-28,8.78
3466,2010-06-29,8.78
3467,2010-06-30,8.78
3468,2010-07-01,8.78
3469,2010-07-02,8.78
3470,2010-07-03,8.78
3471,2010-07-04,8.78
3472,2010-07-05,8.78
3473,2010-07-06,8.78
3474,2010-07-07,8.78
3475,2010-07-08,8.78
3476,2010-07-09,8.78
3477,2010-07-10,8.78
3478,2010-07-11,8.78
3479,2010-07-12,8.78
3480,2010-07-13,8.78
3481,2010-07-14,8.78
3482,2010-07-15,8.78
3483,2010-07-16,8.78
3484,2010-07-17,8.78
3485,2010-07-18,8.78
3486,2010-07-19,8.78
3487,2010-07-20,8.78
3488,2010-07-21,8.78
3489,2010-07-22,8.78
3490,2010-07-23,8.78
3491,2010-07-24,8.78
3492,2010-07-25,8.78
3493,2010-07-26,8.78
3494,2010-07-27,8.78
3495,2010-07-28,8.78
3496,2010-07-29,8.78
3497,2010-07-30,8.78
3498,2010-07-31,8.78
3499,2010-08-01,8.78
3500,2010-08-02,8.78
3501,2010-08-03,8.78
3502,2010-08-04,8.78
3503,2010-08-05,8.78
3504,2010-08-06,8.78
3505,2010-08-07,8.78
3506,2010-08-08,8.78
3507,2010-08-09,8.78
3508,2010-08-10,8.78
3509,2010-08-11,8.78
3510,2010-08-12,8.78
3511,2010-08-13,8.78
3512,2010-08-14,8.78
3513,2010-08-15,8.78
3514,2010-08-16,8.78
3515,2010-08-17,8.78
3516,2010-08-18,8.78
3517,2010-08-19,8.78
3518,2010-08-20,8.78
3519,2010-08-21,8.78
3520,2010-08-22,8.78
3521,2010-08-23,8.78
3522,2010-08-24,8.78
3523,2010-08-25,8.78
3524,2010-08-26,8.78
3525,2010-08-27,8.78
3526,2010-08-28,8.78
3527,2010-08-29,8.78
3528,2010-08-30,8.78
3529,2010-08-31,8.78
3530,2010-09-01,8.78
3531,2010-09-02,8.78
3532,2010-09-03,8.78
3533,2010-09-04,8.78
3534,2010-09-05,8.78
3535,2010-09-06,8.78
3536,2010-09-07,8.78
3537,2010-09-08,8.78
3538,2010-09-09,8.78
3539,2010-09-10,8.78
3540,2010-09-11,8.78
3541,2010-09-12,8.78
3542,2010-09-13,8.78
3543,2010-09-14,8.78
3544,2010-09-15,8.78
3545,2010-09-16,8.78
3546,2010-09-17,8.78
3547,2010-09-18,8.78
3548,2010-09-19,8.78
3549,2010-09-20,8.78
3550,2010-09-21,8.78
3551,2010-09-22,8.78
3552,2010-09-23,8.78
3553,2010-09-24,8.78
3554,2010-09-25,8.78
3555,2010-09-26,8.78
3556,2010-09-27,8.78
3557,2010-09-28,8.78
3558,2010-09-29,8.78
3559,2010-09-30,8.78
3560,2010-10-01,8.78
3561,2010-10-02,8.78
3562,2010-10-03,8.78
3563,2010-10-04,8.78
3564,2010-10-05,8.78
3565,2010-10-06,8.78
3566,2010-10-07,8.78
3567,2010-10-08,8.78
3568,2010-10-09,8.78
3569,2010-10-10,8.78
3570,2010-10-11,8.78
3571,2010-10-12,8.78
3572,2010-10-13,8.78
3573,2010-10-14,8.78
3574,2010-10-15,8.78
3575,2010-10-16,8.78
3576,2010-10-17,8.78
3577,2010-10-18,8.78
3578,2010-10-19,8.78
3579,2010-10-20,8.78
3580,2010-10-21,8.78
3581,2010-10-22,8.78
3582,2010-10-23,8.78
3583,2010-10-24,8.78
3584,2010-10-25,8.78
3585,2010-10-26,8.78
3586,2010-10-27,8.78
3587,2010-10-28,8.78
3588,2010-10-29,8.78
3589,2010-10-30,8.78
3590,2010-10-31,8.78
3591,2010-11-01,8.78
3592,2010-11-02,8.78
3593,2010-11-03,8.78
3594,2010-11-04,8.78
3595,2010-11-05,8.78
3596,2010-11-06,8.78
3597,2010-11-07,8.78
3598,2010-11-08,8.78
3599,2010-11-09,8.78
3600,2010-11-10,8.78
3601,2010-11-11,8.78
3602,2010-11-12,8.78
3603,2010-11-13,8.78
3604,2010-11-14,8.78
3605,2010-11-15,8.78
3606,2010-11-16,8.78
3607,2010-11-17,8.78
3608,2010-11-18,8.78
3609,2010-11-19,8.78
3610,2010-11-20,8.78
3611,2010-11-21,8.78
3612,2010-11-22,8.78
3613,2010-11-23,8.78
3614,2010-11-24,8.78
3615,2010-11-25,8.78
3616,2010-11-26,8.78
3617,2010-11-27,8.78
3618,2010-11-28,8.78
3619,2010-11-29,8.78
3620,2010-11-30,8.78
3621,2010-12-01,8.78
3622,2010-12-02,8.78
3623,2010-12-03,8.78
3624,2010-12-04,8.78
3625,2010-12-05,8.78
3626,2010-12-06,8.78
3627,2010-12-07,8.78
3628,2010-12-08,8.78
3629,2010-12-09,8.78
3630,2010-12-10,8.78
3631,2010-12-11,8.78
3632,2010-12-12,8.78
3633,2010-12-13,8.78
3634,2010-12-14,8.78
3635,2010-12-15,8.78
3636,2010-12-16,8.78
3637,2010-12-17,8.78
3638,2010-12-18,8.78
3639,2010-12-19,8.78
3640,2010-12-20,8.78
3641,2010-12-21,8.78
3642,2010-12-22,8.78
3643,2010-12-23,8.78
3644,2010-12-24,8.78
3645,2010-12-25,8.78
3646,2010-12-26,8.78
3647,2010-12-27,8.78
3648,2010-12-28,8.78
3649,2010-12-29,8.78
3650,2010-12-30,8.78
3651,2010-12-31,8.78
3652,2011-01-01,6.1
3653,2011-01-02,6.1
3654,2011-01-03,6.1
3655,2011-01-04,6.1
3656,2011-01-05,6.1
3657,2011-01-06,6.1
3658,2011-01-07,6.1
3659,2011-01-08,6.1
3660,2011-01-09,6.1
3661,2011-01-10,6.1
3662,2011-01-11,6.1
3663,2011-01-12,6.1
3664,2011-01-13,6.1
3665,2011-01-14,6.1
3666,2011-01-15,6.1
3667,2011-01-16,6.1
3668,2011-01-17,6.1
3669,2011-01-18,6.1
3670,2011-01-19,6.1
3671,2011-01-20,6.1
3672,2011-01-21,6.1
3673,2011-01-22,6.1
3674,2011-01-23,6.1
3675,2011-01-24,6.1
3676,2011-01-25,6.1
3677,2011-01-26,6.1
3678,2011-01-27,6.1
3679,2011-01-28,6.1
3680,2011-01-29,6.1
3681,2011-01-30,6.1
3682,2011-01-31,6.1
3683,2011-02-01,6.1
3684,2011-02-02,6.1
3685,2011-02-03,6.1
3686,2011-02-04,6.1
3687,2011-02-05,6.1
3688,2011-02-06,6.1
3689,2011-02-07,6.1
3690,2011-02-08,6.1
3691,2011-02-09,6.1
3692,2011-02-10,6.1
3693,2011-02-11,6.1
3694,2011-02-12,6.1
3695,2011-02-13,6.1
3696,2011-02-14,6.1
3697,2011-02-15,6.1
3698,2011-02-16,6.1
3699,2011-02-17,6.1
3700,2011-02-18,6.1
3701,2011-02-19,6.1
3702,2011-02-20,6.1
3703,2011-02-21,6.1
3704,2011-02-22,6.1
3705,2011-02-23,6.1
3706,2011-02-24,6.1
3707,2011-02-25,6.1
3708,2011-02-26,6.1
3709,2011-02-27,6.1
3710,2011-02-28,6.1
3711,2011-03-01,6.1
3712,2011-03-02,6.1
3713,2011-03-03,6.1
3714,2011-03-04,6.1
3715,2011-03-05,6.1
3716,2011-03-06,6.1
3717,2011-03-07,6.1
3718,2011-03-08,6.1
3719,2011-03-09,6.1
3720,2011-03-10,6.1
3721,2011-03-11,6.1
3722,2011-03-12,6.1
3723,2011-03-13,6.1
3724,2011-03-14,6.1
3725,2011-03-15,6.1
3726,2011-03-16,6.1
3727,2011-03-17,6.1
3728,2011-03-18,6.1
3729,2011-03-19,6.1
3730,2011-03-20,6.1
3731,2011-03-21,6.1
3732,2011-03-22,6.1
3733,2011-03-23,6.1
3734,2011-03-24,6.1
3735,2011-03-25,6.1
3736,2011-03-26,6.1
3737,2011-03-27,6.1
3738,2011-03-28,6.1
3739,2011-03-29,6.1
3740,2011-03-30,6.1
3741,2011-03-31,6.1
3742,2011-04-01,6.1
3743,2011-04-02,6.1
3744,2011-04-03,6.1
3745,2011-04-04,6.1
3746,2011-04-05,6.1
3747,2011-04-06,6.1
3748,2011-04-07,6.1
3749,2011-04-08,6.1
3750,2011-04-09,6.1
3751,2011-04-10,6.1
3752,2011-04-11,6.1
3753,2011-04-12,6.1
3754,2011-04-13,6.1
3755,2011-04-14,6.1
3756,2011-04-15,6.1
3757,2011-04-16,6.1
3758,2011-04-17,6.1
3759,2011-04-18,6.1
3760,2011-04-19,6.1
3761,2011-04-20,6.1
3762,2011-04-21,6.1
3763,2011-04-22,6.1
3764,2011-04-23,6.1
3765,2011-04-24,6.1
3766,2011-04-25,6.1
3767,2011-04-26,6.1
3768,2011-04-27,6.1
3769,2011-04-28,6.1
3770,2011-04-29,6.1
3771,2011-04-30,6.1
3772,2011-05-01,6.1
3773,2011-05-02,6.1
3774,2011-05-03,6.1
3775,2011-05-04,6.1
3776,2011-05-05,6.1
3777,2011-05-06,6.1
3778,2011-05-07,6.1
3779,2011-05-08,6.1
3780,2011-05-09,6.1
3781,2011-05-10,6.1
3782,2011-05-11,6.1
3783,2011-05-12,6.1
3784,2011-05-13,6.1
3785,2011-05-14,6.1
3786,2011-05-15,6.1
3787,2011-05-16,6.1
3788,2011-05-17,6.1
3789,2011-05-18,6.1
3790,2011-05-19,6.1
3791,2011-05-20,6.1
3792,2011-05-21,6.1
3793,2011-05-22,6.1
3794,2011-05-23,6.1
3795,2011-05-24,6.1
3796,2011-05-25,6.1
3797,2011-05-26,6.1
3798,2011-05-27,6.1
3799,2011-05-28,6.1
3800,2011-05-29,6.1
3801,2011-05-30,6.1
3802,2011-05-31,6.1
3803,2011-06-01,6.1
3804,2011-06-02,6.1
3805,2011-06-03,6.1
3806,2011-06-04,6.1
3807,2011-06-05,6.1
3808,2011-06-06,6.1
3809,2011-06-07,6.1
3810,2011-06-08,6.1
3811,2011-06-09,6.1
3812,2011-06-10,6.1
3813,2011-06-11,6.1
3814,2011-06-12,6.1
3815,2011-06-13,6.1
3816,2011-06-14,6.1
3817,2011-06-15,6.1
3818,2011-06-16,6.1
3819,2011-06-17,6.1
3820,2011-06-18,6.1
3821,2011-06-19,6.1
3822,2011-06-20,6.1
3823,2011-06-21,6.1
3824,2011-06-22,6.1
3825,2011-06-23,6.1
3826,2011-06-24,6.1
3827,2011-06-25,6.1
3828,2011-06-26,6.1
3829,2011-06-27,6.1
3830,2011-06-28,6.1
3831,2011-06-29,6.1
3832,2011-06-30,6.1
3833,2011-07-01,6.1
3834,2011-07-02,6.1
3835,2011-07-03,6.1
3836,2011-07-04,6.1
3837,2011-07-05,6.1
3838,2011-07-06,6.1
3839,2011-07-07,6.1
3840,2011-07-08,6.1
3841,2011-07-09,6.1
3842,2011-07-10,6.1
3843,2011-07-11,6.1
3844,2011-07-12,6.1
3845,2011-07-13,6.1
3846,2011-07-14,6.1
3847,2011-07-15,6.1
3848,2011-07-16,6.1
3849,2011-07-17,6.1
3850,2011-07-18,6.1
3851,2011-07-19,6.1
3852,2011-07-20,6.1
3853,2011-07-21,6.1
3854,2011-07-22,6.1
3855,2011-07-23,6.1
3856,2011-07-24,6.1
3857,2011-07-25,6.1
3858,2011-07-26,6.1
3859,2011-07-27,6.1
3860,2011-07-28,6.1
3861,2011-07-29,6.1
3862,2011-07-30,6.1
3863,2011-07-31,6.1
3864,2011-08-01,6.1
3865,2011-08-02,6.1
3866,2011-08-03,6.1
3867,2011-08-04,6.1
3868,2011-08-05,6.1
3869,2011-08-06,6.1
3870,2011-08-07,6.1
3871,2011-08-08,6.1
3872,2011-08-09,6.1
3873,2011-08-10,6.1
3874,2011-08-11,6.1
3875,2011-08-12,6.1
3876,2011-08-13,6.1
3877,2011-08-14,6.1
3878,2011-08-15,6.1
3879,2011-08-16,6.1
3880,2011-08-17,6.1
3881,2011-08-18,6.1
3882,2011-08-19,6.1
3883,2011-08-20,6.1
3884,2011-08-21,6.1
3885,2011-08-22,6.1
3886,2011-08-23,6.1
3887,2011-08-24,6.1
3888,2011-08-25,6.1
3889,2011-08-26,6.1
3890,2011-08-27,6.1
3891,2011-08-28,6.1
3892,2011-08-29,6.1
3893,2011-08-30,6.1
3894,2011-08-31,6.1
3895,2011-09-01,6.1
3896,2011-09-02,6.1
3897,2011-09-03,6.1
3898,2011-09-04,6.1
3899,2011-09-05,6.1
3900,2011-09-06,6.1
3901,2011-09-07,6.1
3902,2011-09-08,6.1
3903,2011-09-09,6.1
3904,2011-09-10,6.1
3905,2011-09-11,6.1
3906,2011-09-12,6.1
3907,2011-09-13,6.1
3908,2011-09-14,6.1
3909,2011-09-15,6.1
3910,2011-09-16,6.1
3911,2011-09-17,6.1
3912,2011-09-18,6.1
3913,2011-09-19,6.1
3914,2011-09-20,6.1
3915,2011-09-21,6.1
3916,2011-09-22,6.1
3917,2011-09-23,6.1
3918,2011-09-24,6.1
3919,2011-09-25,6.1
3920,2011-09-26,6.1
3921,2011-09-27,6.1
3922,2011-09-28,6.1
3923,2011-09-29,6.1
3924,2011-09-30,6.1
3925,2011-10-01,6.1
3926,2011-10-02,6.1
3927,2011-10-03,6.1
3928,2011-10-04,6.1
3929,2011-10-05,6.1
3930,2011-10-06,6.1
3931,2011-10-07,6.1
3932,2011-10-08,6.1
3933,2011-10-09,6.1
3934,2011-10-10,6.1
3935,2011-10-11,6.1
3936,2011-10-12,6.1
3937,2011-10-13,6.1
3938,2011-10-14,6.1
3939,2011-10-15,6.1
3940,2011-10-16,6.1
3941,2011-10-17,6.1
3942,2011-10-18,6.1
3943,2011-10-19,6.1
3944,2011-10-20,6.1
3945,2011-10-21,6.1
3946,2011-10-22,6.1
3947,2011-10-23,6.1
3948,2011-10-24,6.1
3949,2011-10-25,6.1
3950,2011-10-26,6.1
3951,2011-10-27,6.1
3952,2011-10-28,6.1
3953,2011-10-29,6.1
3954,2011-10-30,6.1
3955,2011-10-31,6.1
3956,2011-11-01,6.1
3957,2011-11-02,6.1
3958,2011-11-03,6.1
3959,2011-11-04,6.1
3960,2011-11-05,6.1
3961,2011-11-06,6.1
3962,2011-11-07,6.1
3963,2011-11-08,6.1
3964,2011-11-09,6.1
3965,2011-11-10,6.1
3966,2011-11-11,6.1
3967,2011-11-12,6.1
3968,2011-11-13,6.1
3969,2011-11-14,6.1
3970,2011-11-15,6.1
3971,2011-11-16,6.1
3972,2011-11-17,6.1
3973,2011-11-18,6.1
3974,2011-11-19,6.1
3975,2011-11-20,6.1
3976,2011-11-21,6.1
3977,2011-11-22,6.1
3978,2011-11-23,6.1
3979,2011-11-24,6.1
3980,2011-11-25,6.1
3981,2011-11-26,6.1
3982,2011-11-27,6.1
3983,2011-11-28,6.1
3984,2011-11-29,6.1
3985,2011-11-30,6.1
3986,2011-12-01,6.1
3987,2011-12-02,6.1
3988,2011-12-03,6.1
3989,2011-12-04,6.1
3990,2011-12-05,6.1
3991,2011-12-06,6.1
3992,2011-12-07,6.1
3993,2011-12-08,6.1
3994,2011-12-09,6.1
3995,2011-12-10,6.1
3996,2011-12-11,6.1
3997,2011-12-12,6.1
3998,2011-12-13,6.1
3999,2011-12-14,6.1
4000,2011-12-15,6.1
4001,2011-12-16,6.1
4002,2011-12-17,6.1
4003,2011-12-18,6.1
4004,2011-12-19,6.1
4005,2011-12-20,6.1
4006,2011-12-21,6.1
4007,2011-12-22,6.1
4008,2011-12-23,6.1
4009,2011-12-24,6.1
4010,2011-12-25,6.1
4011,2011-12-26,6.1
4012,2011-12-27,6.1
4013,2011-12-28,6.1
4014,2011-12-29,6.1
4015,2011-12-30,6.1
4016,2011-12-31,6.1
4017,2012-01-01,6.58
4018,2012-01-02,6.58
4019,2012-01-03,6.58
4020,2012-01-04,6.58
4021,2012-01-05,6.58
4022,2012-01-06,6.58
4023,2012-01-07,6.58
4024,2012-01-08,6.58
4025,2012-01-09,6.58
4026,2012-01-10,6.58
4027,2012-01-11,6.58
4028,2012-01-12,6.58
4029,2012-01-13,6.58
4030,2012-01-14,6.58
4031,2012-01-15,6.58
4032,2012-01-16,6.58
4033,2012-01-17,6.58
4034,2012-01-18,6.58
4035,2012-01-19,6.58
4036,2012-01-20,6.58
4037,2012-01-21,6.58
4038,2012-01-22,6.58
4039,2012-01-23,6.58
4040,2012-01-24,6.58
4041,2012-01-25,6.58
4042,2012-01-26,6.58
4043,2012-01-27,6.58
4044,2012-01-28,6.58
4045,2012-01-29,6.58
4046,2012-01-30,6.58
4047,2012-01-31,6.58
4048,2012-02-01,6.58
4049,2012-02-02,6.58
4050,2012-02-03,6.58
4051,2012-02-04,6.58
4052,2012-02-05,6.58
4053,2012-02-06,6.58
4054,2012-02-07,6.58
4055,2012-02-08,6.58
4056,2012-02-09,6.58
4057,2012-02-10,6.58
4058,2012-02-11,6.58
4059,2012-02-12,6.58
4060,2012-02-13,6.58
4061,2012-02-14,6.58
4062,2012-02-15,6.58
4063,2012-02-16,6.58
4064,2012-02-17,6.58
4065,2012-02-18,6.58
4066,2012-02-19,6.58
4067,2012-02-20,6.58
4068,2012-02-21,6.58
4069,2012-02-22,6.58
4070,2012-02-23,6.58
4071,2012-02-24,6.58
4072,2012-02-25,6.58
4073,2012-02-26,6.58
4074,2012-02-27,6.58
4075,2012-02-28,6.58
4076,2012-02-29,6.58
4077,2012-03-01,6.58
4078,2012-03-02,6.58
4079,2012-03-03,6.58
4080,2012-03-04,6.58
4081,2012-03-05,6.58
4082,2012-03-06,6.58
4083,2012-03-07,6.58
4084,2012-03-08,6.58
4085,2012-03-09,6.58
4086,2012-03-10,6.58
4087,2012-03-11,6.58
4088,2012-03-12,6.58
4089,2012-03-13,6.58
4090,2012-03-14,6.58
4091,2012-03-15,6.58
4092,2012-03-16,6.58
4093,2012-03-17,6.58
4094,2012-03-18,6.58
4095,2012-03-19,6.58
4096,2012-03-20,6.58
4097,2012-03-21,6.58
4098,2012-03-22,6.58
4099,2012-03-23,6.58
4100,2012-03-24,6.58
4101,2012-03-25,6.58
4102,2012-03-26,6.58
4103,2012-03-27,6.58
4104,2012-03-28,6.58
4105,2012-03-29,6.58
4106,2012-03-30,6.58
4107,2012-03-31,6.58
4108,2012-04-01,6.58
4109,2012-04-02,6.58
4110,2012-04-03,6.58
4111,2012-04-04,6.58
4112,2012-04-05,6.58
4113,2012-04-06,6.58
4114,2012-04-07,6.58
4115,2012-04-08,6.58
4116,2012-04-09,6.58
4117,2012-04-10,6.58
4118,2012-04-11,6.58
4119,2012-04-12,6.58
4120,2012-04-13,6.58
4121,2012-04-14,6.58
4122,2012-04-15,6.58
4123,2012-04-16,6.58
4124,2012-04-17,6.58
4125,2012-04-18,6.58
4126,2012-04-19,6.58
4127,2012-04-20,6.58
